SIM_AV,SIM_DEC,SIM_DLMU,SIM_EXPOSURE_g,SIM_EXPOSURE_i,SIM_EXPOSURE_r,SIM_HOSTLIB_GALID,SIM_LENSDMU,SIM_LIBID,SIM_MAGSMEAR_COH,SIM_MODEL_INDEX,SIM_MODEL_NAME,SIM_MWEBV,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_PEAKMAG_g,SIM_PEAKMAG_i,SIM_PEAKMAG_r,SIM_PEAKMJD,SIM_RA,SIM_REDSHIFT_CMB,SIM_REDSHIFT_FLAG,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_HOST,SIM_RV,SIM_SEARCHEFF_MASK,SIM_SUBSAMPLE_INDEX,SIM_TEMPLATE_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_VPEC,delta_t_g,delta_t_i,delta_t_r,fluxcal_g,fluxcal_i,fluxcal_r,fluxcalerr_g,fluxcalerr_i,fluxcalerr_r,host_photoz,host_specz,libid,mag_g,mag_i,mag_r,magerr_g,magerr_i,magerr_r,magobs_g,magobs_i,magobs_r,median_delta_t_g,median_delta_t_i,median_delta_t_r,mjd_g,mjd_i,mjd_r,photflag_g,photflag_i,photflag_r,photprob_g,photprob_i,photprob_r,pkmag_g,pkmag_i,pkmag_r,pkmjd,psf_sig1_g,psf_sig1_i,psf_sig1_r,sky_sig_g,sky_sig_i,sky_sig_r,snid,snr_g,snr_i,snr_r,z,zeropt_g,zeropt_i,zeropt_r,offset,logprob,true_label,skymap_filename,area_fifty,area_ninety
-9.0,36.44606018066406,34.72268295288086,1.0,1.0,1.0,-9,0.0,8365,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.12063194811344147,1,0,99.0,-9.0,99.0,58726.8359375,7.8523101806640625,0.020215684548020363,1,0.021207517012953758,0.021207517012953758,-9.0,3,-9,221,0,UNKNOWN ,-12.774946212768555,"[8.01713000000018, 2.9995599999965634, 3.073309999999765]",[],"[4.979110000000219, 2.925150000002759, 2.949000000000524, 3.086729999995441]",[1611.8134],[],[3542.9963],[64.02915],[],[73.71472],-9.0,-9.0,8365,[19.481712],[],[18.626574],[0.04314126],[],[0.02259505],3.073309999999765,nan,3.0178649999979825,3.073309999999765,nan,3.0178649999979825,[58727.40686],[],[58727.48721],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58726.8359375,[],[],[],[],[],[],718366,[0.03972492],[],[0.02080576],0.021207517012953758,[],[],[],0.7063556758608678,3.1092300302813753,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/763.fits,0.8945423203440661,3.067135187459719
-9.0,47.36491012573242,34.932071685791016,1.0,1.0,1.0,-9,0.0,9244,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01718839444220066,1,0,99.0,-9.0,99.0,58434.515625,19.4696102142334,0.022225571796298027,1,0.023353928700089455,0.023353928700089455,-9.0,3,-9,467,0,UNKNOWN ,85.97782897949219,[],[],[6.021419999997306],[2328.299],[],[4478.358],[120.38158],[],[186.07883],-9.0,-9.0,9244,[19.082403],[],[18.372204],[0.05615017],[],[0.04512404],nan,nan,6.021419999997306,nan,nan,6.021419999997306,[58435.22573],[],[58435.27491],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58434.515625,[],[],[],[],[],[],719245,[0.05170366],[],[0.04155068],0.023353928700089455,[],[],[],0.41508662515895584,3.3556923823161533,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/764.fits,0.3449624107548368,1.1544828575336084
-9.0,-7.025539875030518,35.4221076965332,1.0,1.0,1.0,-9,0.0,9943,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.1434982270002365,1,0,99.0,-9.0,99.0,58428.4609375,355.0721435546875,0.027744116261601448,1,0.02864018827676773,0.02864018827676773,-9.0,3,-9,516,0,UNKNOWN ,-94.5665283203125,[5.979350000001432],[],[3.003129999997327],[1223.2322],[],[2485.3086],[59.451202],[],[77.85364],-9.0,-9.0,9943,[19.781227],[],[19.011549],[0.05278148],[],[0.03401954],5.979350000001432,nan,3.003129999997327,5.979350000001432,nan,3.003129999997327,[58429.21103],[],[58429.25275],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58428.4609375,[],[],[],[],[],[],719944,[0.04860173],[],[0.03132554],0.02864018827676773,[],[],[],0.9049667904303044,2.629030396659029,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/765.fits,1.447537231784649,4.877560299836319
-9.0,0.8341000080108643,34.20669174194336,1.0,1.0,1.0,-9,0.0,1178,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04697700962424278,1,0,99.0,-9.0,99.0,58586.24609375,246.8601837158203,0.015996403992176056,1,0.016634171828627586,0.016634171828627586,-9.0,3,-9,311,0,UNKNOWN ,258.1842041015625,"[1.2032499999986612, 1.8191200000001118, 3.187050000000454]",[],"[0.0400900000022375, 3.9796900000001187, 5.982839999996941, 0.016889999998966232]",[],[],[5819.8228 5733.471 ],[],[],[197.27463 171.41115],-9.0,-9.0,1178,[],[],[18.087727 18.103956],[],[],[0.03681216 0.03246768],1.8191200000001118,nan,2.009890000001178,1.8191200000001118,nan,2.009890000001178,[],[],[58587.37887 58587.41896],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58586.24609375,[],[],[],[],[],[],721179,[],[],[0.03389702 0.02989657],0.016634171828627586,[],[],[],0.5988004878470135,3.2013232512256438,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/766.fits,1.0865262938363853,3.660117653791215
-9.0,23.565509796142578,35.611759185791016,1.0,1.0,1.0,-9,0.0,4404,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.051322516053915024,1,0,99.0,-9.0,99.0,58429.32421875,117.52938842773438,0.030288321897387505,1,0.02882840856909752,0.02882840856909752,-9.0,3,-9,512,0,UNKNOWN ,-228.4350128173828,"[0.00044999999954598024, 0.918069999999716, 0.0013800000015180558, 2.072229999997944, 0.00044999999954598024, 5.032550000003539, 0.9439300000012736, 0.000919999998586718, 0.01976999999897089, 0.00044999999954598024, 0.9827999999979511, 0.01337000000057742, 2.0375399999975343, 0.0004800000024260953, 0.9596299999975599, 0.8498900000049616, 0.04101000000082422]",[],"[0.1172900000019581, 0.0013999999937368557, 2.8592500000013388, 0.020470000003115274, 0.11985999999888008, 0.0013899999976274557, 2.8864700000049197, 0.001830000001064036, 0.10840999999345513, 0.012940000000526197, 0.8266300000032061, 2.160570000000007, 0.0138299999962328, 0.8180600000050617, 0.0073599999959697016, 2.015110000000277, 0.000910000002477318, 0.07463000000279862, 0.0004599999956553802, 1.9312900000004447, 0.028039999997417908, 3.913350000002538, 0.128259999997681, 0.017440000003261957]",[894.9882  951.40393],[],[293.03952],[50.49913  55.276394],[],[48.728592],-9.0,-9.0,4404,[20.120457 20.054089],[],[21.332684],[0.06127685 0.0630964 ],[],[0.18058741],0.04101000000082422,nan,0.09151999999812688,0.04101000000082422,nan,0.09151999999812688,[58430.37199 58430.37337],[],[58429.50691],[6144 4096],[],[4096],[],[],[],99.0,-9.0,99.0,58429.32421875,[],[],[],[],[],[],724405,[0.05642435 0.05809982],[],[0.16628675],0.02882840856909752,[],[],[],1.0131541786380778,2.7049878578977995,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/767.fits,3.4309416592277406,11.951713342053127
-9.0,-6.348879814147949,36.14445114135742,1.0,1.0,1.0,-9,0.0,5518,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02260204218327999,1,0,99.0,-9.0,99.0,58486.171875,46.16093826293945,0.03840556740760803,1,0.038897693157196045,0.038897693157196045,-9.0,3,-9,216,0,UNKNOWN ,-45.134803771972656,"[0.002290000003995374, 3.9888299999947776, 0.014890000005834736, 2.984869999992952, 0.004320000000006985, 8.999780000005558]",[],"[0.0013600000020232983, 3.9839800000045216, 0.00044999999954598024, 11.908269999999902, 0.00044999999954598024]",[594.7457  504.51187],[],[1071.5538 1159.3971],[46.425526 60.26838 ],[],[80.99323 96.70142],-9.0,-9.0,5518,[20.56417 20.74282],[],[19.924965 19.83942 ],[0.08477256 0.12973225],[],[0.08208514 0.09057962],1.4998799999993935,nan,0.0013600000020232983,1.4998799999993935,nan,0.0013600000020232983,[58487.17228 58487.17457],[],[58487.23387 58487.23523],[4096 4096],[],[6144 4096],[],[],[],99.0,-9.0,99.0,58486.171875,[],[],[],[],[],[],725519,[0.07805945 0.11945879],[],[0.07558484 0.08340665],0.038897693157196045,[],[],[],2.0944156928768334,1.988253932394673,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/768.fits,22.47480232252765,118.75658160429441
-9.0,61.93960189819336,33.938018798828125,1.0,1.0,1.0,-9,0.0,5535,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.08786605298519135,1,0,99.0,-9.0,99.0,58717.6171875,259.0491943359375,0.014142628759145737,1,0.01563836820423603,0.01563836820423603,-9.0,3,-9,261,0,UNKNOWN ,399.3025817871094,"[0.9807500000024447, 1.018289999999979, 1.9800499999983003, 1.021999999997206, 1.0000200000067707, 0.9763099999981932, 1.0012900000001537, 1.0214100000011967, 2.9772999999986496, 1.9982699999964098, 0.9993299999987357, 1.0012400000050548, 0.9985799999994924]",[],"[0.9789600000003702, 1.0207900000023074, 1.9790399999983492, 1.0239600000059, 1.0000399999989895, 0.9744900000005146, 1.001459999999497, 1.023669999995036, 2.976119999999355, 1.9985599999999977, 0.9995800000033341, 1.0012799999967683, 0.9985900000028778, 1.0096899999989546]",[3273.9277 1455.3876],[],[6351.9985 3809.7786 1225.2522],[106.585075  86.33842 ],[],[108.75375 112.58998  74.7992 ],-9.0,-9.0,5535,[18.712328 19.592552],[],[17.992725 18.54775  19.779436],[0.03535551 0.06442512],[],[0.01859361 0.03209444 0.06629813],1.0012900000001537,nan,1.0055749999992258,1.0012900000001537,nan,1.0055749999992258,[58718.31557 58719.29632],[],[58718.29046 58719.26942 58720.29021],[6144 4096],[],[4096 4096 4096],[],[],[],99.0,-9.0,99.0,58717.6171875,[],[],[],[],[],[],725536,[0.03255572 0.05932331],[],[0.01712119 0.02955289 0.061048  ],0.01563836820423603,[],[],[],0.21120920361892576,3.5577094775779416,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/769.fits,0.5410225266964801,1.834099556189052
-9.0,3.551990032196045,34.83553695678711,1.0,1.0,1.0,-9,0.0,7491,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.040546122938394547,1,0,99.0,-9.0,99.0,58372.46875,342.3895263671875,0.021283386275172234,1,0.021969720721244812,0.021969720721244812,-9.0,3,-9,317,0,UNKNOWN ,-165.77487182617188,"[3.065710000002582, 3.0110700000004726, 2.9224899999971967, 2.9070100000026287, 3.0226699999984703]",[],"[2.9783300000053714, 3.023410000001604, 2.977579999998852, 2.984889999999723]",[620.9708],[],[1837.0659],[54.12863],[],[75.358444],-9.0,-9.0,7491,[20.517323],[],[19.339687],[0.09466418],[],[0.0445489],3.0110700000004726,nan,2.981610000002547,3.0110700000004726,nan,2.981610000002547,[58374.276],[],[58374.31797],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58372.46875,[],[],[],[],[],[],727492,[0.08716775],[],[0.04102109],0.021969720721244812,[],[],[],1.6564095839589708,2.3697234347920206,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/770.fits,2.6406048381854905,9.029533684312035
-9.0,66.11959075927734,35.682979583740234,1.0,1.0,1.0,-9,0.0,7885,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.023844260722398758,1,0,99.0,-9.0,99.0,58364.8671875,11.626899719238281,0.03127066791057587,1,0.029965750873088837,0.029965750873088837,-9.0,3,-9,273,0,UNKNOWN ,-556.0223999023438,"[1.1092900000003283, 1.0096300000004703, 0.9492499999978463, 0.9475400000010268, 1.0433499999999185, 0.9843800000016927, 1.0648499999952037, 0.9635699999998906, 1.0334799999982351, 1.0203100000071572, 0.8907999999937601, 1.02958000000217, 0.9964800000016112, 1.0031400000007125, 1.0239999999976135, 2.0306700000001, 1.0499500000005355]",[],"[0.9984800000020186, 0.994989999999234, 1.003820000005362, 1.0673699999970268, 1.0181999999986147, 1.0000100000033854, 0.9326399999990826, 0.9560899999996764, 1.0236299999960465, 1.0244600000005448, 1.0046800000054645, 0.9327399999965564, 1.1031700000021374, 1.0008799999995972, 0.9194300000017392, 1.999019999995653, 1.060779999999795, 0.8119500000029802]",[],[],[593.9408 624.4897],[],[],[76.00115 66.8361 ],-9.0,-9.0,7885,[],[],[20.565643 20.511187],[],[],[0.13896544 0.1162293 ],1.0203100000071572,nan,1.0023500000024796,1.0203100000071572,nan,1.0023500000024796,[],[],[58365.34632 58366.3448 ],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58364.8671875,[],[],[],[],[],[],727886,[],[],[0.12796082 0.10702515],0.029965750873088837,[],[],[],1.1015341407312174,2.476534003275791,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/771.fits,1.303241816663071,4.921339060557313
-9.0,79.97409057617188,35.3764533996582,1.0,1.0,1.0,-9,0.0,8764,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06899319589138031,1,0,99.0,-9.0,99.0,58722.30859375,356.1357116699219,0.027140066027641296,1,0.029515201225876808,0.029515201225876808,-9.0,3,-9,412,0,UNKNOWN ,585.7113037109375,"[0.0004600000029313378, 0.9990299999990384, 1.963819999997213, 0.0004600000029313378, 2.0305500000031316, 4.987779999995837, 0.00046999999904073775, 0.0010000000038417056, 0.00046999999904073775, 3.0335500000001048, 0.0004599999956553802, 0.006150000001071021, 0.0009300000019720756, 2.990539999998873, 0.024310000000696164, 0.0009500000014668331, 0.0015100000018719584, 3.0327799999940908]",[],"[0.9980199999990873, 1.106450000006589, 0.0004599999956553802, 0.8279200000033597, 6.154589999998279, 0.0010199999960605055, 2.9109600000010687, 0.00046999999904073775, 2.999810000001162, 0.001860000003944151, 0.00046999999904073775, 2.076339999999618, 0.002869999996619299, 0.8742600000041421, 0.08473000000230968, 0.00046999999904073775, 0.012230000000272412]",[804.424],[],[2012.237   748.6469],[57.405025],[],[65.56132 88.55195],-9.0,-9.0,8764,[20.236286],[],[19.240803 20.314308],[0.07749876],[],[0.0353833  0.12845497],0.0038300000014714897,nan,0.08473000000230968,0.0038300000014714897,nan,0.08473000000230968,[58723.41042],[],[58723.38273 58724.38075],[6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58722.30859375,[],[],[],[],[],[],728765,[0.07136165],[],[0.03258131 0.11828266],0.029515201225876808,[],[],[],0.48439176209860274,3.2994809661482924,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/772.fits,0.670147192055284,2.105111888864084
-9.0,52.69684982299805,33.844600677490234,1.0,1.0,1.0,-9,0.0,1652,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.30252882838249207,1,0,99.0,-9.0,99.0,58306.9765625,31.568710327148438,0.013548708520829678,1,0.015381361357867718,0.015381361357867718,-9.0,3,-9,512,0,UNKNOWN ,345.2046203613281,"[5.004829999998037, 0.9993800000011106, 1.000399999997171, 0.9533200000005309, 1.00456000000122, 1.9939000000013039, 1.0051499999972293, 1.0473599999968428, 0.9838400000007823, 1.0158400000000256, 0.9774299999990035, 0.9974400000064634, 1.000849999996717]",[],"[3.0398800000039046, 2.004349999995611, 0.9825100000016391, 1.0132500000036089, 1.026239999999234, 3.997770000001765, 2.0026099999959115, 1.0154600000023493, 1.978479999997944]",[2031.6104],[],[3542.6746],[83.96537],[],[94.32233],-9.0,-9.0,1652,[19.2304],[],[18.62667],[0.0448838],[],[0.02891432],1.000849999996717,nan,1.978479999997944,1.000849999996717,nan,1.978479999997944,[58307.46545],[],[58307.40693],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58306.9765625,[],[],[],[],[],[],731653,[0.04132947],[],[0.02662461],0.015381361357867718,[],[],[],0.3099982375402375,3.5348335550032983,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/773.fits,0.15510852064841105,0.5173107482991084
-9.0,38.66379928588867,34.13298416137695,1.0,1.0,1.0,-9,0.0,1756,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.029058564454317093,1,0,99.0,-9.0,99.0,58282.58984375,353.8240966796875,0.0154409883543849,1,0.017924964427947998,0.017924964427947998,-9.0,3,-9,272,0,UNKNOWN ,419.82843017578125,"[2.9809100000056787, 3.0208399999974063, 6.015419999996084]",[],"[3.0703900000007707, 2.9931199999991804, 3.0082899999979418, 2.9592000000047847]",[332.51834],[],[1608.642],[41.60716],[],[63.95786],-9.0,-9.0,1756,[21.195461],[],[19.483852],[0.13588835],[],[0.04317818],3.0208399999974063,nan,3.000704999998561,3.0208399999974063,nan,3.000704999998561,[58285.44624],[],[58285.40453],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58282.58984375,[],[],[],[],[],[],731757,[0.1251274],[],[0.03975891],0.017924964427947998,[],[],[],0.28655941911740684,3.6590479875797595,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/774.fits,0.39441541028179594,1.3265168643791028
-9.0,12.548580169677734,34.113258361816406,1.0,1.0,1.0,-9,0.0,6246,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.027021147310733795,1,0,99.0,-9.0,99.0,58440.23828125,149.87062072753906,0.015339420177042484,1,0.015375645831227303,0.015375645831227303,-9.0,3,-9,367,0,UNKNOWN ,342.0018615722656,[],[],"[1.0581699999966077, 3.9780400000017835, 0.10055999999894993, 0.9270099999994272, 0.9821300000039628]",[1664.0002],[],[3267.339 1094.805],[65.563896],[],[204.14017  92.70122],-9.0,-9.0,6246,[19.447117],[],[18.714516 19.901657],[0.04278989],[],[0.06785222 0.09195565],nan,nan,0.9821300000039628,nan,nan,0.9821300000039628,[58440.50014],[],[58442.40453 58443.4627 ],[4096],[],[6144 4096],[],[],[],99.0,-9.0,99.0,58440.23828125,[],[],[],[],[],[],736247,[0.03940137],[],[0.06247903 0.08467372],0.015375645831227303,[],[],[],0.4406221552357008,3.2829292726572303,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/775.fits,0.9130234577582701,3.1471055290357497
-9.0,23.71817970275879,34.75838088989258,1.0,1.0,1.0,-9,0.0,7938,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01810433156788349,1,0,99.0,-9.0,99.0,58834.86328125,203.634033203125,0.020573511719703674,1,0.02016119472682476,0.02016119472682476,-9.0,3,-9,206,0,UNKNOWN ,133.98587036132812,[11.000990000000456],[],[],[1763.2656],[],[3010.4448],[155.44676],[],[321.11725],-9.0,-9.0,7938,[19.384205],[],[18.803425],[0.09574007],[],[0.11584112],11.000990000000456,nan,nan,11.000990000000456,nan,nan,[58835.54928],[],[58835.48767],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58834.86328125,[],[],[],[],[],[],737939,[0.08815845],[],[0.1066677],0.02016119472682476,[],[],[],0.4495034252629004,2.94826899133609,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/776.fits,1.6327386896624871,5.546180947637133
-9.0,16.25098991394043,35.974815368652344,1.0,1.0,1.0,-9,0.0,8302,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.05475803464651108,1,0,99.0,-9.0,99.0,58747.0390625,346.055419921875,0.0355566181242466,1,0.037133075296878815,0.037133075296878815,-9.0,3,-9,462,0,UNKNOWN ,91.5071029663086,"[0.9988900000025751, 1.001830000001064, 1.0003300000025774, 0.997639999994135, 2.9998000000050524, 6.001449999996112, 0.9990499999985332, 0.9992400000046473, 1.0014499999961117, 1.140610000002198]",[],"[0.9991299999965122, 1.0015199999979814, 1.0002999999996973, 0.997640000001411, 2.9996699999974226, 4.009180000000924, 1.9924300000056974, 0.999019999995653, 0.9997399999992922, 1.0013200000030338]",[479.45175],[],[1175.7344  575.7936],[59.507885],[],[101.89876   60.697994],-9.0,-9.0,8302,[20.798138],[],[19.824226 20.599333],[0.13479054],[],[0.09412164 0.11448203],1.0008899999993446,nan,1.0008100000013656,1.0008899999993446,nan,1.0008100000013656,[58748.19846],[],[58748.17007 58749.17159],[6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58747.0390625,[],[],[],[],[],[],738303,[0.12411653],[],[0.08666818 0.10541624],0.037133075296878815,[],[],[],0.38878170632729075,3.220452149703913,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/777.fits,1.2024757428917405,4.1147420666207495
-9.0,28.138090133666992,34.25947570800781,1.0,1.0,1.0,-9,0.0,3,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.029282113537192345,1,0,99.0,-9.0,99.0,58370.0390625,350.3628845214844,0.016390440985560417,1,0.01669900119304657,0.01669900119304657,-9.0,3,-9,366,0,UNKNOWN ,-253.22402954101562,"[2.9861799999998766, 2.9473700000016834, 3.0278899999975692, 2.932809999998426, 0.12003000000549946]",[],"[0.005199999999604188, 1.0142899999991641, 1.0230500000034226, 4.016129999996338, 3.0233700000026147, 2.933069999999134, 2.935380000002624, 3.019909999995434]",[2000.544],[],[2129.3264 2177.1533 6517.351  2597.8406],[56.03212],[],[67.78549  69.556114 89.07847  72.702065],-9.0,-9.0,3,[19.24713],[],[19.179394 19.155277 17.96482  18.963469],[0.03041717],[],[0.03457198 0.03469574 0.01484333 0.03039234],2.9473700000016834,nan,2.934225000000879,2.9473700000016834,nan,2.934225000000879,[58370.37603],[],[58370.30446 58370.30966 58371.32395 58372.347  ],[6144],[],[4096 4096 4096 4096],[],[],[],99.0,-9.0,99.0,58370.0390625,[],[],[],[],[],[],740004,[0.02800844],[],[0.03183424 0.03194819 0.01366789 0.02798558],0.01669900119304657,[],[],[],0.5551685439714847,3.3452162404125776,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/778.fits,0.3120535993394435,1.0691920660087202
-9.0,38.01128005981445,34.724754333496094,1.0,1.0,1.0,-9,0.0,38,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02070639096200466,1,0,99.0,-9.0,99.0,58285.703125,342.5699157714844,0.020243538543581963,1,0.020781150087714195,0.020781150087714195,-9.0,3,-9,272,0,UNKNOWN ,-157.3748321533203,"[3.018319999995583, 0.00047000000631669536, 2.986959999994724, 0.011539999999513384, 3.0237600000036764, 0.0004800000024260953, 2.998089999993681, 0.0004600000029313378, 2.975910000001022, 0.00046999999904073775, 2.0401100000017323]",[],"[0.019269999997050036, 3.006200000003446, 0.00046999999904073775, 2.9983199999987846, 0.00046999999904073775, 2.8998799999972107, 0.00047000000631669536, 3.0618299999987357, 0.0004799999951501377, 0.976490000000922, 0.0013700000054086559, 1.0162099999943166, 1.056720000000496, 0.0004600000029313378]",[868.0107],[],[2312.5837 2293.9211],[66.73324],[],[75.81681 76.93722],-9.0,-9.0,38,[20.153687],[],[19.089756 19.098553],[0.0834924],[],[0.03560393 0.03642401],2.0401100000017323,nan,0.497879999998986,2.0401100000017323,nan,0.497879999998986,[58287.42852],[],[58287.44576 58287.46503],[4096],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58285.703125,[],[],[],[],[],[],740039,[0.07688066],[],[0.03278446 0.03353961],0.020781150087714195,[],[],[],0.8806780827389966,2.978921223219823,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/779.fits,0.6035884250906032,2.0480372622611416
-9.0,-10.301690101623535,35.2592887878418,1.0,1.0,1.0,-9,0.0,997,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.022818448022007942,1,0,99.0,-9.0,99.0,58429.65625,310.21746826171875,0.025817211717367172,1,0.025108208879828453,0.025108208879828453,-9.0,3,-9,521,0,UNKNOWN ,-484.4190368652344,[],[],[],[1868.6719],[],[2497.1467],[97.49849],[],[129.03273],-9.0,-9.0,997,[19.321167],[],[19.00639],[0.05666236],[],[0.05611586],nan,nan,nan,nan,nan,nan,[58430.14392],[],[58430.07679],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58429.65625,[],[],[],[],[],[],740998,[0.05217529],[],[0.05167207],0.025108208879828453,[],[],[],0.39552005573357174,3.0798610757746703,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/780.fits,1.5087562191912127,4.963468905581291
-9.0,49.33086013793945,35.748722076416016,1.0,1.0,1.0,-9,0.0,1229,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.10873427987098694,1,0,99.0,-9.0,99.0,58634.20703125,198.38902282714844,0.03221140429377556,1,0.030842473730444908,0.030842473730444908,-9.0,3,-9,519,0,UNKNOWN ,-225.39132690429688,"[2.994360000004235, 2.9890699999959907]",[],"[2.9740099999980885, 3.0598100000061095, 2.9792600000000675, 2.981710000000021, 2.9960299999947893]",[493.55002],[],[932.3769],[36.04192],[],[45.441902],-9.0,-9.0,1229,[20.766672],[],[20.076021],[0.07930609],[],[0.05292914],2.991715000000113,nan,2.981710000000021,2.991715000000113,nan,2.981710000000021,[58635.20449],[],[58635.24587],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58634.20703125,[],[],[],[],[],[],741230,[0.07302587],[],[0.0487377],0.030842473730444908,[],[],[],0.6511424470233392,3.1011724112862726,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/781.fits,0.4653610943719746,1.5428541683105692
-9.0,19.14645004272461,35.522090911865234,1.0,1.0,1.0,-9,0.0,2061,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.07909564673900604,1,0,99.0,-9.0,99.0,58637.2734375,203.14974975585938,0.029086798429489136,1,0.0277059655636549,0.0277059655636549,-9.0,3,-9,221,0,UNKNOWN ,-133.67967224121094,"[2.958780000000843, 3.016039999994973, 5.958429999998771]",[],"[3.06246999999712, 5.958700000002864, 3.0414099999979953, 2.9600399999981164]",[294.7676],[],[1108.7379],[35.44274],[],[62.177723],-9.0,-9.0,2061,[21.326302],[],[19.887928],[0.13058022],[],[0.06090258],3.016039999994973,nan,3.0519399999975576,3.016039999994973,nan,3.0519399999975576,[58639.23681],[],[58639.17031],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58637.2734375,[],[],[],[],[],[],742062,[0.12023961],[],[0.05607973],0.0277059655636549,[],[],[],0.6033526311836436,2.667895708539091,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/782.fits,4.46767457914929,16.728830890939054
